Grazia_DSC_GR33                                                 01.02.2023 15:50
________________________________________________________________________________



Curve Name:
  Grazia_DSC_GR33, 01.02.2023 15:44:55
  Performed 01.02.2023 15:44:55
Curve Values:
          Index              t             Ts          Value
                           [s]           [°C]           [mW]
              0              0        -79,995        0,86887
              1              1        -79,662        0,88957
              2              2        -79,328        1,05558
              3              3        -78,993        1,29235
              4              4        -78,660        1,25702
              5              5        -78,328       0,981648
              6              6        -77,997       0,491194
              7              7        -77,667      -0,104564
              8              8        -77,338      -0,772317
              9              9        -77,008       -1,40065
             10             10        -76,678       -1,97316
             11             11        -76,348       -2,49834
             12             12        -76,017        -2,9135
             13             13        -75,686       -3,28073
             14             14        -75,355       -3,59281
             15             15        -75,023       -3,87557
             16             16        -74,692       -4,08889
             17             17        -74,360       -4,27537
             18             18        -74,027       -4,43328
             19             19        -73,695       -4,57529
             20             20        -73,363       -4,67809
             21             21        -73,030       -4,77175
             22             22        -72,697       -4,84904
             23             23        -72,365       -4,91563
             24             24        -72,032       -4,96196
             25             25        -71,699       -5,00218
             26             26        -71,366       -5,03553
             27             27        -71,033       -5,06648
             28             28        -70,700       -5,09175
             29             29        -70,367       -5,10999
             30             30        -70,034       -5,12255
             31             31        -69,701        -5,1317
             32             32        -69,368       -5,13727
             33             33        -69,035       -5,14033
             34             34        -68,702       -5,14458
             35             35        -68,369       -5,14652
             36             36        -68,036       -5,14581
             37             37        -67,703       -5,14374
             38             38        -67,370       -5,13997
             39             39        -67,036       -5,13478
             40             40        -66,703       -5,12884
             41             41        -66,370       -5,12258
             42             42        -66,037       -5,11581
             43             43        -65,704       -5,10828
             44             44        -65,371       -5,10088
             45             45        -65,038       -5,09373
             46             46        -64,704       -5,08647
             47             47        -64,371       -5,07912
             48             48        -64,038       -5,07156
             49             49        -63,705       -5,06434
             50             50        -63,372       -5,05702
             51             51        -63,039       -5,04865
             52             52        -62,705       -5,03957
             53             53        -62,372       -5,03193
             54             54        -62,039       -5,02714
             55             55        -61,706       -5,02092
             56             56        -61,373       -5,01304
             57             57        -61,040       -5,00559
             58             58        -60,706       -4,99871
             59             59        -60,373        -4,9892
             60             60        -60,040       -4,98629
             61             61        -59,707        -4,9816
             62             62        -59,374       -4,97449
             63             63        -59,041       -4,96789
             64             64        -58,708       -4,96161
             65             65        -58,374       -4,95544
             66             66        -58,041       -4,94909
             67             67        -57,708       -4,94275
             68             68        -57,375       -4,93761
             69             69        -57,042       -4,93237
             70             70        -56,709       -4,92775
             71             71        -56,375       -4,92309
             72             72        -56,042       -4,91896
             73             73        -55,709       -4,91566
             74             74        -55,376       -4,91487
             75             75        -55,043       -4,91476
             76             76        -54,710       -4,91062
             77             77        -54,377       -4,90614
             78             78        -54,044         -4,902
             79             79        -53,710       -4,89785
             80             80        -53,377       -4,89432
             81             81        -53,044       -4,89027
             82             82        -52,711       -4,88666
             83             83        -52,378       -4,88518
             84             84        -52,045       -4,88806
             85             85        -51,712        -4,8876
             86             86        -51,379       -4,88554
             87             87        -51,045       -4,88266
             88             88        -50,712       -4,88459
             89             89        -50,379        -4,8852
             90             90        -50,046       -4,88539
             91             91        -49,713       -4,88596
             92             92        -49,380        -4,8866
             93             93        -49,047       -4,88731
             94             94        -48,714        -4,8881
             95             95        -48,381       -4,88883
             96             96        -48,048       -4,89004
             97             97        -47,715       -4,89155
             98             98        -47,381        -4,8937
             99             99        -47,048       -4,89563
            100            100        -46,715       -4,89689
            101            101        -46,382        -4,8984
            102            102        -46,049       -4,90003
            103            103        -45,716       -4,90169
            104            104        -45,383       -4,90351
            105            105        -45,050       -4,90543
            106            106        -44,717       -4,90764
            107            107        -44,384       -4,90968
            108            108        -44,051       -4,91245
            109            109        -43,718       -4,91465
            110            110        -43,385       -4,91591
            111            111        -43,052        -4,9171
            112            112        -42,718       -4,91815
            113            113        -42,385       -4,92068
            114            114        -42,052       -4,92552
            115            115        -41,719        -4,9283
            116            116        -41,386        -4,9286
            117            117        -41,053       -4,92965
            118            118        -40,720       -4,93345
            119            119        -40,387       -4,93834
            120            120        -40,054       -4,94009
            121            121        -39,721       -4,94178
            122            122        -39,388       -4,94338
            123            123        -39,055       -4,94533
            124            124        -38,722        -4,9468
            125            125        -38,389       -4,94834
            126            126        -38,056       -4,94995
            127            127        -37,722       -4,95157
            128            128        -37,389       -4,95208
            129            129        -37,056       -4,95186
            130            130        -36,723       -4,95157
            131            131        -36,390       -4,95084
            132            132        -36,057       -4,94506
            133            133        -35,724       -4,94081
            134            134        -35,391       -4,94047
            135            135        -35,058       -4,94061
            136            136        -34,725       -4,93886
            137            137        -34,391       -4,93721
            138            138        -34,058       -4,93506
            139            139        -33,725       -4,93244
            140            140        -33,392       -4,92774
            141            141        -33,059       -4,92363
            142            142        -32,726       -4,91948
            143            143        -32,393       -4,91525
            144            144        -32,060       -4,90977
            145            145        -31,726       -4,90453
            146            146        -31,393       -4,89945
            147            147        -31,060       -4,89412
            148            148        -30,727       -4,88932
            149            149        -30,394       -4,88438
            150            150        -30,061       -4,87948
            151            151        -29,728       -4,87455
            152            152        -29,394       -4,86967
            153            153        -29,061        -4,8646
            154            154        -28,728       -4,85961
            155            155        -28,395       -4,85477
            156            156        -28,062       -4,84922
            157            157        -27,729       -4,84352
            158            158        -27,396       -4,83976
            159            159        -27,062       -4,83674
            160            160        -26,729       -4,83401
            161            161        -26,396       -4,83089
            162            162        -26,063       -4,82773
            163            163        -25,730       -4,82457
            164            164        -25,397        -4,8212
            165            165        -25,064       -4,81802
            166            166        -24,731       -4,81486
            167            167        -24,398       -4,81242
            168            168        -24,064       -4,81234
            169            169        -23,731       -4,81181
            170            170        -23,398       -4,81124
            171            171        -23,065       -4,81091
            172            172        -22,732       -4,81188
            173            173        -22,399       -4,81271
            174            174        -22,066       -4,81351
            175            175        -21,733       -4,81579
            176            176        -21,400       -4,82121
            177            177        -21,067        -4,8232
            178            178        -20,734       -4,82583
            179            179        -20,401       -4,82865
            180            180        -20,068       -4,83152
            181            181        -19,735       -4,83628
            182            182        -19,402       -4,84187
            183            183        -19,069       -4,84785
            184            184        -18,736       -4,85431
            185            185        -18,403       -4,86115
            186            186        -18,070       -4,86788
            187            187        -17,737       -4,87502
            188            188        -17,404       -4,88209
            189            189        -17,071       -4,88948
            190            190        -16,738       -4,89677
            191            191        -16,405       -4,90409
            192            192        -16,072        -4,9114
            193            193        -15,739        -4,9186
            194            194        -15,406       -4,92639
            195            195        -15,073       -4,93524
            196            196        -14,740       -4,94393
            197            197        -14,407       -4,95318
            198            198        -14,075       -4,96209
            199            199        -13,742       -4,97098
            200            200        -13,409       -4,97989
            201            201        -13,076       -4,98895
            202            202        -12,743       -4,99808
            203            203        -12,410       -5,00735
            204            204        -12,077       -5,01669
            205            205        -11,744       -5,02626
            206            206        -11,411       -5,03554
            207            207        -11,078       -5,04486
            208            208        -10,745       -5,05448
            209            209        -10,412       -5,06271
            210            210        -10,080       -5,07127
