Grazia_DSC_GR31                                                 01.02.2023 13:55
________________________________________________________________________________



Curve Name:
  Grazia_DSC_GR31, 01.02.2023 13:53:08
  Performed 01.02.2023 13:53:08
Curve Values:
          Index              t             Ts          Value
                           [s]           [°C]           [mW]
              0              0        -80,001      -0,105218
              1              1        -79,667     -0,0924909
              2              2        -79,334     -0,0547318
              3              3        -79,000      -0,073414
              4              4        -78,669      -0,485732
              5              5        -78,339       -1,07083
              6              6        -78,010       -1,76303
              7              7        -77,681       -2,48303
              8              8        -77,351       -3,11975
              9              9        -77,021        -3,6769
             10             10        -76,691       -4,15569
             11             11        -76,360       -4,57363
             12             12        -76,029       -4,86347
             13             13        -75,697       -5,10529
             14             14        -75,365       -5,29744
             15             15        -75,033       -5,46199
             16             16        -74,701       -5,57177
             17             17        -74,368       -5,65839
             18             18        -74,035       -5,72798
             19             19        -73,703       -5,78583
             20             20        -73,370       -5,81579
             21             21        -73,037       -5,83995
             22             22        -72,704       -5,85464
             23             23        -72,371       -5,86346
             24             24        -72,038         -5,864
             25             25        -71,705       -5,86375
             26             26        -71,372          -5,86
             27             27        -71,038       -5,85046
             28             28        -70,705       -5,84154
             29             29        -70,372        -5,8319
             30             30        -70,039       -5,82098
             31             31        -69,706       -5,80986
             32             32        -69,373       -5,79415
             33             33        -69,039       -5,77194
             34             34        -68,706       -5,75579
             35             35        -68,373       -5,74291
             36             36        -68,040       -5,72765
             37             37        -67,707       -5,71298
             38             38        -67,374       -5,69841
             39             39        -67,040       -5,68346
             40             40        -66,707        -5,6635
             41             41        -66,374        -5,6492
             42             42        -66,041       -5,63667
             43             43        -65,708       -5,61994
             44             44        -65,374       -5,60557
             45             45        -65,041       -5,59021
             46             46        -64,708       -5,57332
             47             47        -64,375       -5,55562
             48             48        -64,042       -5,53933
             49             49        -63,708       -5,52635
             50             50        -63,375       -5,51147
             51             51        -63,042       -5,49578
             52             52        -62,709       -5,48032
             53             53        -62,376         -5,467
             54             54        -62,042        -5,4521
             55             55        -61,709       -5,43754
             56             56        -61,376       -5,42409
             57             57        -61,043       -5,41022
             58             58        -60,710        -5,3966
             59             59        -60,376       -5,38346
             60             60        -60,043       -5,37151
             61             61        -59,710       -5,36072
             62             62        -59,377       -5,35181
             63             63        -59,044       -5,34418
             64             64        -58,711       -5,32639
             65             65        -58,377       -5,31289
             66             66        -58,044       -5,29795
             67             67        -57,711       -5,28284
             68             68        -57,378       -5,27738
             69             69        -57,045       -5,26248
             70             70        -56,711       -5,24933
             71             71        -56,378       -5,23867
             72             72        -56,045       -5,22759
             73             73        -55,712       -5,21666
             74             74        -55,379       -5,20744
             75             75        -55,045       -5,19823
             76             76        -54,712       -5,18888
             77             77        -54,379       -5,17904
             78             78        -54,046       -5,16828
             79             79        -53,713       -5,15777
             80             80        -53,380       -5,14749
             81             81        -53,046       -5,13724
             82             82        -52,713       -5,12706
             83             83        -52,380       -5,11696
             84             84        -52,047       -5,10716
             85             85        -51,714        -5,0973
             86             86        -51,380       -5,08758
             87             87        -51,047       -5,07788
             88             88        -50,714       -5,06831
             89             89        -50,381       -5,05874
             90             90        -50,048       -5,04926
             91             91        -49,715       -5,03968
             92             92        -49,381       -5,02999
             93             93        -49,048       -5,02094
             94             94        -48,715       -5,01206
             95             95        -48,382       -5,00124
             96             96        -48,049       -4,99144
             97             97        -47,715       -4,98314
             98             98        -47,382       -4,97242
             99             99        -47,049       -4,96414
            100            100        -46,716       -4,95637
            101            101        -46,383        -4,9481
            102            102        -46,050       -4,93932
            103            103        -45,716        -4,9296
            104            104        -45,383          -4,92
            105            105        -45,050       -4,91251
            106            106        -44,717       -4,90429
            107            107        -44,384       -4,89835
            108            108        -44,050       -4,88952
            109            109        -43,717       -4,88146
            110            110        -43,384       -4,87366
            111            111        -43,051       -4,86625
            112            112        -42,718       -4,85687
            113            113        -42,385       -4,84419
            114            114        -42,051       -4,83548
            115            115        -41,718       -4,83066
            116            116        -41,385       -4,82238
            117            117        -41,052       -4,81427
            118            118        -40,719       -4,80596
            119            119        -40,385       -4,79763
            120            120        -40,052       -4,78955
            121            121        -39,719       -4,78249
            122            122        -39,386        -4,7762
            123            123        -39,053       -4,77014
            124            124        -38,720       -4,76251
            125            125        -38,386       -4,75541
            126            126        -38,053       -4,74856
            127            127        -37,720       -4,74167
            128            128        -37,387       -4,73507
            129            129        -37,054       -4,72857
            130            130        -36,721       -4,72196
            131            131        -36,387       -4,71525
            132            132        -36,054       -4,70961
            133            133        -35,721       -4,70343
            134            134        -35,388       -4,69728
            135            135        -35,055       -4,69142
            136            136        -34,722       -4,68479
            137            137        -34,388       -4,67844
            138            138        -34,055       -4,67197
            139            139        -33,722       -4,66558
            140            140        -33,389       -4,65976
            141            141        -33,056       -4,65377
            142            142        -32,723       -4,64713
            143            143        -32,389        -4,6394
            144            144        -32,056       -4,63436
            145            145        -31,723       -4,62829
            146            146        -31,390       -4,62188
            147            147        -31,057       -4,61536
            148            148        -30,724       -4,60859
            149            149        -30,390       -4,60218
            150            150        -30,057       -4,59574
            151            151        -29,724       -4,58894
            152            152        -29,391       -4,58381
            153            153        -29,058       -4,57827
            154            154        -28,725       -4,57272
            155            155        -28,391       -4,56711
            156            156        -28,058       -4,56181
            157            157        -27,725       -4,55639
            158            158        -27,392       -4,55099
            159            159        -27,059       -4,54557
            160            160        -26,726       -4,53991
            161            161        -26,392       -4,53431
            162            162        -26,059       -4,52878
            163            163        -25,726       -4,52326
            164            164        -25,393       -4,51761
            165            165        -25,060       -4,51209
            166            166        -24,727       -4,50665
            167            167        -24,393       -4,50135
            168            168        -24,060       -4,49628
            169            169        -23,727       -4,49123
            170            170        -23,394       -4,48633
            171            171        -23,061       -4,48155
            172            172        -22,728        -4,4773
            173            173        -22,394       -4,47281
            174            174        -22,061       -4,46822
            175            175        -21,728       -4,46354
            176            176        -21,395       -4,45904
            177            177        -21,062       -4,45442
            178            178        -20,729       -4,44977
            179            179        -20,395       -4,44499
            180            180        -20,062       -4,44013
            181            181        -19,729       -4,43536
            182            182        -19,396       -4,43064
            183            183        -19,063       -4,42594
            184            184        -18,730       -4,42126
            185            185        -18,397       -4,41659
            186            186        -18,063       -4,41209
            187            187        -17,730       -4,40772
            188            188        -17,397       -4,40354
            189            189        -17,064       -4,39928
            190            190        -16,731       -4,39496
            191            191        -16,398       -4,39067
            192            192        -16,064       -4,38623
            193            193        -15,731       -4,38188
            194            194        -15,398       -4,37753
            195            195        -15,065       -4,37328
            196            196        -14,732       -4,36889
            197            197        -14,399       -4,36457
            198            198        -14,065       -4,36037
            199            199        -13,732       -4,35623
            200            200        -13,399        -4,3524
            201            201        -13,066       -4,34854
            202            202        -12,733       -4,34464
            203            203        -12,400       -4,34075
            204            204        -12,067       -4,33726
            205            205        -11,733       -4,33364
            206            206        -11,400       -4,33007
            207            207        -11,067       -4,32648
            208            208        -10,734       -4,32337
            209            209        -10,401       -4,32011
            210            210        -10,068       -4,31686
            211            211         -9,735       -4,31375
            212            212         -9,401       -4,31052
            213            213         -9,068        -4,3063
            214            214         -8,735       -4,30159
            215            215         -8,402       -4,29707
            216            216         -8,069        -4,2929
            217            217         -7,736       -4,28857
            218            218         -7,402       -4,28436
            219            219         -7,069       -4,28033
            220            220         -6,736       -4,27834
            221            221         -6,403       -4,27574
            222            222         -6,070       -4,27289
            223            223         -5,737          -4,27
            224            224         -5,404        -4,2672
            225            225         -5,070       -4,26418
            226            226         -4,737       -4,26119
            227            227         -4,404        -4,2582
            228            228         -4,071       -4,25515
            229            229         -3,738       -4,25216
            230            230         -3,405       -4,24917
            231            231         -3,072       -4,24624
            232            232         -2,738       -4,24367
            233            233         -2,405       -4,24093
            234            234         -2,072       -4,23827
            235            235         -1,739       -4,23559
            236            236         -1,406       -4,23377
            237            237         -1,073       -4,23162
            238            238         -0,740       -4,22941
            239            239         -0,406       -4,22729
            240            240    -73,348e-03       -4,22541
            241            241          0,260       -4,22347
            242            242          0,593       -4,22149
            243            243          0,926       -4,21952
            244            244          1,259       -4,21785
            245            245          1,592       -4,21614
            246            246          1,925       -4,21443
            247            247          2,259       -4,21279
            248            248          2,592       -4,21136
            249            249          2,925       -4,20978
            250            250          3,258       -4,20808
            251            251          3,591       -4,20636
            252            252          3,924       -4,20461
            253            253          4,257       -4,20291
            254            254          4,590       -4,20126
            255            255          4,924       -4,19966
            256            256          5,257       -4,19837
            257            257          5,590       -4,19706
            258            258          5,923       -4,19596
            259            259          6,256       -4,19496
            260            260          6,589       -4,19423
            261            261          6,922        -4,1934
            262            262          7,255       -4,19305
            263            263          7,588       -4,19368
            264            264          7,922       -4,19509
            265            265          8,255       -4,19581
            266            266          8,588       -4,19649
            267            267          8,921        -4,1973
            268            268          9,254       -4,19793
            269            269          9,587       -4,19868
            270            270          9,920       -4,19952
            271            271         10,253       -4,20041
            272            272         10,586       -4,20136
            273            273         10,919       -4,20231
            274            274         11,252       -4,20328
            275            275         11,585       -4,20433
            276            276         11,919       -4,20534
            277            277         12,252       -4,20644
            278            278         12,585       -4,20772
            279            279         12,918       -4,20913
            280            280         13,251       -4,21094
            281            281         13,584       -4,21264
            282            282         13,917       -4,21467
            283            283         14,250       -4,21686
            284            284         14,583       -4,22005
            285            285         14,916       -4,22326
            286            286         15,249       -4,22639
            287            287         15,582       -4,22949
            288            288         15,915       -4,23309
            289            289         16,248       -4,23664
            290            290         16,581       -4,24026
            291            291         16,914       -4,24389
            292            292         17,247       -4,24789
            293            293         17,580       -4,25189
            294            294         17,913       -4,25596
            295            295         18,246       -4,26013
            296            296         18,579       -4,26484
            297            297         18,912       -4,26929
            298            298         19,245       -4,27385
            299            299         19,578       -4,27857
            300            300         19,911       -4,28523
            301            301         20,244       -4,29138
            302            302         20,577        -4,2975
            303            303         20,910       -4,30348
            304            304         21,243       -4,30988
            305            305         21,576       -4,31589
            306            306         21,909       -4,32201
            307            307         22,242       -4,32838
            308            308         22,575        -4,3378
            309            309         22,908       -4,34699
            310            310         23,241       -4,35617
            311            311         23,574       -4,36511
            312            312         23,906        -4,3741
            313            313         24,239       -4,38306
            314            314         24,572        -4,3921
            315            315         24,905        -4,4012
            316            316         25,238       -4,41013
            317            317         25,571       -4,41915
            318            318         25,904       -4,42874
            319            319         26,237       -4,43931
            320            320         26,570       -4,45002
            321            321         26,902       -4,45963
            322            322         27,235       -4,46854
            323            323         27,568       -4,47768
            324            324         27,901       -4,48698
            325            325         28,234       -4,49637
            326            326         28,567       -4,50586
            327            327         28,900       -4,51546
            328            328         29,233       -4,52556
            329            329         29,565       -4,53557
            330            330         29,898       -4,54555
            331            331         30,231       -4,55552
            332            332         30,564       -4,56579
            333            333         30,897       -4,57582
            334            334         31,230       -4,58579
            335            335         31,563       -4,59574
            336            336         31,895       -4,60557
            337            337         32,228       -4,61554
            338            338         32,561       -4,62563
            339            339         32,894       -4,63564
            340            340         33,227       -4,64636
            341            341         33,560       -4,65726
            342            342         33,892       -4,66811
            343            343         34,225       -4,67903
            344            344         34,558       -4,69057
            345            345         34,891       -4,70207
            346            346         35,224       -4,71366
            347            347         35,556       -4,72536
            348            348         35,889       -4,73765
            349            349         36,222       -4,74982
            350            350         36,555       -4,76225
            351            351         36,888       -4,77455
            352            352         37,220       -4,78704
            353            353         37,553       -4,79929
            354            354         37,886       -4,81145
            355            355         38,219       -4,82329
            356            356         38,551        -4,8342
            357            357         38,884       -4,84519
            358            358         39,217       -4,85528
            359            359         39,550       -4,86475
            360            360         39,883       -4,87252
            361            361         40,216       -4,87997
            362            362         40,549       -4,88659
            363            363         40,881       -4,89258
            364            364         41,214       -4,89702
            365            365         41,547       -4,90113
            366            366         41,880       -4,90482
            367            367         42,213       -4,90886
            368            368         42,546       -4,91247
            369            369         42,879       -4,91611
            370            370         43,212       -4,91975
            371            371         43,545       -4,92325
            372            372         43,878        -4,9264
            373            373         44,211       -4,92973
            374            374         44,544       -4,93278
            375            375         44,877       -4,93533
            376            376         45,210       -4,93664
            377            377         45,543       -4,93795
            378            378         45,876       -4,93913
            379            379         46,209       -4,94028
            380            380         46,542       -4,94159
            381            381         46,875       -4,93866
            382            382         47,209       -4,93118
            383            383         47,542         -4,923
            384            384         47,875       -4,92284
            385            385         48,208       -4,92261
            386            386         48,541       -4,92242
            387            387         48,874       -4,92201
            388            388         49,207       -4,92146
            389            389         49,540       -4,92081
            390            390         49,873       -4,92007
            391            391         50,206       -4,91926
            392            392         50,540       -4,91788
            393            393         50,873       -4,91674
            394            394         51,206       -4,91566
            395            395         51,539       -4,91468
            396            396         51,872        -4,9137
            397            397         52,205       -4,91259
            398            398         52,538       -4,91224
            399            399         52,871        -4,9124
            400            400         53,204       -4,91408
            401            401         53,537       -4,91539
            402            402         53,870       -4,91677
            403            403         54,203       -4,91813
            404            404         54,536       -4,91999
            405            405         54,869       -4,92185
            406            406         55,202       -4,92383
            407            407         55,535       -4,92582
            408            408         55,868       -4,92816
            409            409         56,201       -4,93046
            410            410         56,534       -4,93291
            411            411         56,867       -4,93544
            412            412         57,200       -4,93826
            413            413         57,533       -4,94109
            414            414         57,866       -4,94403
            415            415         58,199        -4,9471
            416            416         58,532       -4,95067
            417            417         58,865       -4,95421
            418            418         59,198       -4,95784
            419            419         59,531        -4,9614
            420            420         59,864       -4,96608
            421            421         60,197       -4,97048
            422            422         60,530       -4,97487
            423            423         60,863       -4,97926
            424            424         61,196       -4,98385
            425            425         61,528       -4,98829
            426            426         61,861       -4,99275
            427            427         62,194       -4,99719
            428            428         62,527       -5,00148
            429            429         62,860       -5,00587
            430            430         63,193       -5,01039
            431            431         63,526       -5,01499
            432            432         63,859       -5,01953
            433            433         64,192       -5,02414
            434            434         64,525       -5,02892
            435            435         64,858       -5,03382
            436            436         65,191       -5,03867
            437            437         65,523       -5,04382
            438            438         65,856       -5,04963
            439            439         66,189       -5,05555
            440            440         66,522        -5,0624
            441            441         66,855       -5,06924
            442            442         67,188       -5,07681
            443            443         67,521        -5,0845
            444            444         67,853       -5,09253
            445            445         68,186        -5,1005
            446            446         68,519       -5,10853
            447            447         68,852       -5,11654
            448            448         69,185       -5,12494
            449            449         69,517       -5,13326
            450            450         69,850       -5,14156
            451            451         70,183       -5,14991
            452            452         70,516       -5,15845
            453            453         70,849       -5,16699
            454            454         71,181       -5,17568
            455            455         71,514       -5,18452
            456            456         71,847       -5,19361
            457            457         72,180       -5,20271
            458            458         72,512       -5,21187
            459            459         72,845       -5,22104
            460            460         73,178       -5,23049
            461            461         73,511       -5,23991
            462            462         73,843       -5,24927
            463            463         74,176       -5,25862
            464            464         74,509        -5,2679
            465            465         74,842       -5,27713
            466            466         75,174       -5,28635
            467            467         75,507       -5,29553
            468            468         75,840       -5,30434
            469            469         76,173        -5,3132
            470            470         76,506       -5,32203
            471            471         76,838       -5,33072
            472            472         77,171         -5,339
            473            473         77,504       -5,34736
            474            474         77,837       -5,35569
            475            475         78,169       -5,36399
            476            476         78,502       -5,37195
            477            477         78,835       -5,37986
            478            478         79,168       -5,38768
            479            479         79,501       -5,39558
            480            480         79,833       -5,40237
            481            481         80,166       -5,40949
            482            482         80,499       -5,41655
            483            483         80,832       -5,42322
            484            484         81,165       -5,42951
            485            485         81,497       -5,43546
            486            486         81,830       -5,44004
            487            487         82,163       -5,44349
            488            488         82,496       -5,44639
            489            489         82,829       -5,45188
            490            490         83,162       -5,45758
            491            491         83,495       -5,46305
            492            492         83,828       -5,46812
            493            493         84,161       -5,47325
            494            494         84,493       -5,47797
            495            495         84,826       -5,48246
            496            496         85,159       -5,48599
            497            497         85,492       -5,48981
            498            498         85,825       -5,49346
            499            499         86,158       -5,49696
            500            500         86,491       -5,50028
            501            501         86,824        -5,5034
            502            502         87,157       -5,50585
            503            503         87,490        -5,5081
            504            504         87,823       -5,51028
            505            505         88,156       -5,51253
            506            506         88,489        -5,5147
            507            507         88,822       -5,51662
            508            508         89,155       -5,51349
            509            509         89,488       -5,51203
            510            510         89,821       -5,51399
