Grazia_DSC_GR 17                                                17.11.2022 16:21
________________________________________________________________________________



Curve Name:
  Grazia_DSC_GR 17, 17.11.2022 16:16:25
  Performed 17.11.2022 16:16:25
Curve Values:
          Index              t             Ts          Value
                           [s]           [°C]           [mW]
              0              0        -79,999       0,161459
              1              1        -79,665       0,324908
              2              2        -79,328        1,02057
              3              3        -78,988        2,19953
              4              4        -78,646        3,70496
              5              5        -78,306         4,8278
              6              6        -77,969        5,42542
              7              7        -77,634        5,68637
              8              8        -77,302        5,41954
              9              9        -76,970        5,06084
             10             10        -76,639        4,66607
             11             11        -76,308        4,27186
             12             12        -75,976        3,92831
             13             13        -75,645        3,62445
             14             14        -75,313        3,36737
             15             15        -74,981         3,1378
             16             16        -74,648        2,96401
             17             17        -74,316        2,81187
             18             18        -73,983        2,68279
             19             19        -73,651        2,56527
             20             20        -73,318        2,48528
             21             21        -72,985        2,41169
             22             22        -72,652        2,34564
             23             23        -72,319        2,28616
             24             24        -71,985        2,24366
             25             25        -71,652        2,20771
             26             26        -71,319        2,17838
             27             27        -70,986        2,15058
             28             28        -70,652        2,12758
             29             29        -70,319        2,10543
             30             30        -69,986        2,08681
             31             31        -69,653        2,06941
             32             32        -69,319        2,05806
             33             33        -68,986        2,04554
             34             34        -68,653         2,0357
             35             35        -68,319        2,02624
             36             36        -67,986        2,01656
             37             37        -67,652        2,00663
             38             38        -67,319        1,99823
             39             39        -66,986        1,99408
             40             40        -66,652        1,98823
             41             41        -66,319        1,98247
             42             42        -65,986        1,97645
             43             43        -65,652        1,97078
             44             44        -65,319        1,96473
             45             45        -64,985        1,95935
             46             46        -64,652        1,95562
             47             47        -64,319        1,95279
             48             48        -63,985        1,94656
             49             49        -63,652        1,94524
             50             50        -63,318        1,94313
             51             51        -62,985        1,93763
             52             52        -62,652        1,93149
             53             53        -62,318        1,92891
             54             54        -61,985        1,92626
             55             55        -61,651        1,92166
             56             56        -61,318        1,91761
             57             57        -60,985        1,91329
             58             58        -60,651        1,90888
             59             59        -60,318        1,90437
             60             60        -59,985        1,89938
             61             61        -59,651         1,8945
             62             62        -59,318        1,88963
             63             63        -58,984         1,8846
             64             64        -58,651        1,87922
             65             65        -58,318        1,87489
             66             66        -57,984        1,87298
             67             67        -57,651        1,87101
             68             68        -57,317         1,8616
             69             69        -56,984        1,85696
             70             70        -56,651        1,85461
             71             71        -56,317        1,85343
             72             72        -55,984        1,84623
             73             73        -55,651         1,8402
             74             74        -55,317        1,83637
             75             75        -54,984        1,83217
             76             76        -54,650         1,8282
             77             77        -54,317        1,82312
             78             78        -53,984        1,81723
             79             79        -53,650        1,81474
             80             80        -53,317        1,81273
             81             81        -52,984        1,80777
             82             82        -52,650        1,80273
             83             83        -52,317        1,79807
             84             84        -51,983        1,78983
             85             85        -51,650        1,78345
             86             86        -51,317        1,78045
             87             87        -50,983        1,77811
             88             88        -50,650        1,78073
             89             89        -50,316        1,77898
             90             90        -49,983        1,77558
             91             91        -49,650         1,7718
             92             92        -49,316        1,76738
             93             93        -48,983        1,76455
             94             94        -48,649        1,76365
             95             95        -48,316        1,75926
             96             96        -47,983        1,75437
             97             97        -47,649        1,74967
             98             98        -47,316        1,74483
             99             99        -46,983         1,7393
            100            100        -46,649        1,73375
            101            101        -46,316        1,72925
            102            102        -45,982        1,72568
            103            103        -45,649         1,7225
            104            104        -45,316        1,71532
            105            105        -44,982        1,70877
            106            106        -44,649        1,69936
            107            107        -44,316        1,68462
            108            108        -43,983        1,66601
            109            109        -43,649        1,64789
            110            110        -43,316        1,63334
            111            111        -42,983         1,6136
            112            112        -42,650        1,60366
            113            113        -42,316        1,59506
            114            114        -41,983        1,58422
            115            115        -41,650        1,57477
            116            116        -41,316        1,57629
            117            117        -40,983        1,57886
            118            118        -40,649        1,57859
            119            119        -40,316        1,57725
            120            120        -39,983        1,57506
            121            121        -39,649        1,57292
            122            122        -39,316        1,57087
            123            123        -38,982        1,56866
            124            124        -38,649        1,56588
            125            125        -38,316        1,56315
            126            126        -37,982        1,56026
            127            127        -37,649        1,55725
            128            128        -37,316        1,55411
            129            129        -36,982        1,55119
            130            130        -36,649        1,54834
            131            131        -36,315        1,54554
            132            132        -35,982         1,5431
            133            133        -35,649        1,54026
            134            134        -35,315        1,53734
            135            135        -34,982        1,53443
            136            136        -34,649        1,53134
            137            137        -34,315        1,52809
            138            138        -33,982        1,52473
            139            139        -33,648        1,52143
            140            140        -33,315        1,51825
            141            141        -32,982        1,51493
            142            142        -32,648        1,51163
            143            143        -32,315        1,50845
            144            144        -31,982        1,50546
            145            145        -31,648        1,50217
            146            146        -31,315        1,49916
            147            147        -30,981        1,49744
            148            148        -30,648        1,49563
            149            149        -30,315         1,4934
            150            150        -29,981        1,49118
            151            151        -29,648        1,48908
            152            152        -29,314        1,48659
            153            153        -28,981        1,48403
            154            154        -28,648         1,4815
            155            155        -28,314        1,47896
            156            156        -27,981        1,47591
            157            157        -27,648        1,47304
            158            158        -27,314        1,47017
            159            159        -26,981        1,46719
            160            160        -26,647        1,46393
            161            161        -26,314        1,46069
            162            162        -25,981        1,45747
            163            163        -25,647        1,45411
            164            164        -25,314         1,4507
            165            165        -24,981         1,4474
            166            166        -24,647        1,44405
            167            167        -24,314        1,44076
            168            168        -23,981        1,43785
            169            169        -23,647        1,43484
            170            170        -23,314        1,43178
            171            171        -22,980        1,42873
            172            172        -22,647        1,42589
            173            173        -22,314        1,42301
            174            174        -21,980        1,41975
            175            175        -21,647        1,41619
            176            176        -21,314        1,41324
